#儿童砸钱充值手游#,,,,
username,comment,interact,date,likes
哈哈原来是你啊258856,屁股不正怪 茅坑我没充过钱游戏照样玩的牛逼,null,2017-6-1,1
官人丶丿,打死他啊。。,null,2017-5-31,1
一次很高兴遇见你,难道你们不知道我们淘宝王者荣耀ios 1元充60点券么,null,2017-5-31,1
鲸落sir,腾讯：用钱创造快乐，没钱你玩个屁,null,2017-5-31,1
是肥嘟嘟的我呀,怎么告？,null,2017-5-31,1
叮铃Aries,问一句，你的孩子怎么知道支付密码的！,null,2017-5-31,1
zodiacian,没人他吗逼你儿子玩 自己教育不好还怪腾讯？,null,2017-5-31,1
Cloverain,自己教育不好孩子怪游戏？这和把孩子扔去电击戒网的家长有什么区别。全国那么多小学生玩，怎么别人孩子不偷钱充值呢？,null,2017-5-31,1
丨拾荒之路,搞笑，自己没管好孩子，关游戏屁事，孩子偷钱买东西关卖东西的屁事？,null,2017-5-31,1
沈二逼,拿枪指着逼你玩游戏了吧 哈哈,null,2017-5-31,1
-Lukkyr-,我玩游戏一年也就充了一千多,null,2017-5-31,2
黑蜜黄泉,是用iphone玩的吗，是的话一起告苹果啊，一下子能告两大巨头啊~,null,2017-5-31,2
白四菇凉不姓白,我就好奇了游戏公司要怎么才能防止未成年人了，鬼知道另一端是人是鬼是畜牲？成年与未成年？已经实名制了，你的孩子偷钱偷生份证，难道不应该先告小偷吗？偷到的钱是什么钱，贼款？忽然发现我家的小孩们教育得很好,null,2017-5-31,2
曾许诺曾,说的好像我们喜欢有小学生队友一样，地丑这次也有点冤了,null,2017-5-31,4
Hikari_0095,游戏让小孩成为“小偷”？没有游戏小朋友就不会偷钱去搞起他的？我小时候也偷过父母钱，拿去买零食，零食让我成了小偷？自家的教育无能不能怪罪于社会。,null,2017-6-1,
J_BBBlackturtle,我自己游戏充钱两百都要纠结好久,null,2017-6-1,
朱格物,强制最高消费只许包月卡,null,2017-6-1,
白马探花崔小生,没有培养孩子对金钱的认识问题吧 我小学一个星期就十块零花钱啊 我能干什么 省吃俭用妈哒 我觉得钱五十块就巨他妈多 给我一万我可能会吓死,null,2017-6-1,
幼儿园小班总舵主,心悦三：冲八万能变强！！！强无敌！！！,null,2017-6-1,
我想吃肉肉好想吃肉肉,我闺蜜5岁的弟弟玩王者，还跟我说有什么什么皮肤（必须用钱买的）我就问你哪来的钱，我闺蜜接了一句说不知道他咋弄的游戏上冲了100，他爸赶紧解绑银行卡现在小孩老能了,null,2017-6-1,
我贼拉贼拉可爱的,我就知道是王者,null,2017-6-1,1
小小小懒惰,玩手游，在游戏里买个啥礼包几元钱都觉得贵，这些孩子就是不知道钱来的不容易，不可能让人家游戏公司负全责，家长和孩子起码得负80%的责任,null,2017-6-1,
芋头章鱼烧,这样吧.未成年必须实名制.只开放周末,null,2017-6-1,
一个不知所措的香蕉,你拿着一把刀杀了人，法官会不会把刀判刑？,null,2017-6-1,
sohhh-,求18岁以下别玩游戏了 害人害己,null,2017-6-1,
流氓大叔sy,所以要搞垮腾讯？,null,2017-6-1,
huloutou,一个皮肤都舍不得我买……,null,2017-6-1,
南方老乔,好多法盲。。。。。给法盲们科普一下。8岁到18岁是限制民事行为能力人，这个孩子是11岁，也就是说他是限制民事行为能力人，超出他行为能力的行为必须得到监护人的同意或者追认，他的监护人可以撤销超出他行为能力的行为，所以他母亲可以起诉要求撤销合同把钱要回来。,null,2017-6-1,
sona小美,说实在的，家长告游戏公司不合理，如果你儿子偷了你钱包的钱去买玩具和吃饭玩乐？难道你还要让商家赔钱不是？？自己管教不好孩子还好意思说防不胜防？？谁给他的手机？？谁给配的电脑？？禁止未成年人充值？？？这不公平，你怎么不禁止未成年人去饭店吃饭？,null,2017-6-1,
怕冷的沙子,建议家长把家长自己爸爸妈妈告了,null,2017-6-1,
Hyun-F,子不教父之过，你没有教会孩子如何正确的了解金钱概念，导致孩子对金钱的盲目使用和挥霍，你如果正确的教孩子，我想，出现这种情况是很少的,null,2017-6-1,
行走的大佬,但是腾讯这款游戏的后面服务确实很烂，就记得被骗了2000多，通过q币支付的，然后打电话给腾讯让给处理一下，客服从头到尾只有一句没有权利,null,2017-6-1,
我是露丝,还是没有当家长,null,2017-6-1,
运儿么么,账号本来就是实名制的 你家长当初给他注册的时候 就没想过 反倒过来赖TX,null,2017-6-1,
包子真是太好吃了,被电死的人告谁,null,2017-6-1,
跑者小白龙,该投诉，游戏毁了多少孩子,null,2017-6-1,
权酷凞,觉得活该，游戏公司又没有错，现在孩子犯错家长都千方百计地找别人的错，孩子长大了如何学会担当责任。,null,2017-6-1,
Wang-骁锋,建议实名认证,null,2017-6-1,
魅惑人间1985,发明游戏者就是居心不良……,null,2017-6-1,
你到是走啊,@很low的一个名儿,共2条回复,2017-6-1,
视內社稷师,看到评论很多人骂原告，挺被告，我就放心了,null,2017-6-1,
魅力超弱,垃圾小学生,null,2017-6-1,
魅力超弱,呵呵，还告腾讯，腾讯可以搞死你,null,2017-6-1,
Jason-Jason-,干脆把女娲娘娘告了吧，因为她造了人。,null,2017-6-1,
社会主义精神文明建设,腾讯游戏 用钱创造快乐,null,2017-6-1,
迎着暴雨自己走丶,拒绝手游，拒绝毒品王者荣耀,null,2017-6-1,1
佳佳妹儿flysnow,这群人哟 看完视频再发表意见好伐 人家说一样游戏完善 让未成年人不玩,null,2017-6-1,
魚盳,现在的小学生，iPadiPhone，他妈的比我一工作的都有钱,null,2017-6-1,
千家的肥杉,这个人毛病吧 自己没管好娃娃还起诉腾讯 有病吧,null,2017-6-1,
传奇狼族,告,null,2017-6-1,
冥海小僧,那人怕死为什么要活着?,null,2017-6-1,
尔爹在此,@丸子大佬 笑出声，小屁孩,null,2017-6-1,
Gao_二两冰雪,支持，商家要自律。,null,2017-6-1,
嘴里面嚼的是大大泡泡糖,不应该是找一下自己的原因吗，为什么要把手机给孩子玩,null,2017-6-1,
wintervickers,这个锅我不背，谢谢,null,2017-6-1,
落木萧生,这就好比去超市买东西花钱了，你还怪人家提供了花钱的平台，你自己没管住孩子怪起人家，人家有逼你强买吗？商家开设平台买卖东西，赚钱是正常的，超市也是卖东西，你孩子去超市买东西你不说，人家也是卖东西，你就管，重点是，你孩子怎么知道支付密码，你孩子哪来那么多钱？没管好，还怪别人，服,null,2017-6-1,
迷幻大猫,游戏实名制，没用你身份证注册，哪里来的账号，没用你手机，哪里来的充值？自己野种不管好,null,2017-6-1,
永远c不动,游戏要搞实名制，刷脸，16岁以上，不然害死好多人,null,2017-6-1,
菲菲躲哪,自己要冲还怪游戏,null,2017-6-1,
小小小兔子吖,明明就是监护人自己失职好吧,null,2017-6-1,
cici_小鹿,有这样的家长，孩子也好不到哪里去,null,2017-6-1,
sun開心傻,现代儿童鸦片,null,2017-6-1,
记得那是一个夏天,起诉就对了,null,2017-6-1,
忘忧草2078,充值必须用授权账户指纹,null,2017-6-1,
哑口-,为什么小孩有支付密码故意的？,null,2017-6-1,
赵赵赵小程_zc,对，禁止所有小学生玩王者农药，坚决支持,null,2017-6-1,
简单點1818,赶紧实名制,null,2017-6-1,
东隅逝而非桑榆晚,王者荣耀真心是垃圾游戏，都是些小学生和妹子在玩，我一哥们lol青铜三，王者荣耀钻二，很明显这个游戏的target market就是这类,null,2017-6-1,
潮唯美丶葬爱,都是一样玩，你凭啥告人腾讯,null,2017-6-1,
子佩子,游戏实名制很重要。,null,2017-6-1,
小魔怪的小黑屋,小学生自己哪来的智能手机？孩子下载游戏打游戏的时候大人不可能完全不知道吧，家长把自己的手机赏给孩子打游戏的时候，就已经种下祸根，最后的苦果还不是要自己来承担。一款游戏的监管力度就算做得再严密，熊孩子想翻墙真的不是什么难事……就事论事而言，我支持被坑的家长向游戏公司追讨充值款项，但,null,2017-6-1,
mc娜佳,@SnoKekio,null,2017-6-1,
洽洽了个洽,凭什么退钱？游戏又没逼着你充钱，自己的孩子教养不好，成了小偷，还要怪是游戏的错？,null,2017-6-1,
小子波啵啵啵,不充钱 你怎么变的更强？,null,2017-6-1,
爽爽Guo,你随身带着手机，手机不让你儿子用不就行了,null,2017-6-1,
戒不掉的泡面配辣条,拉不出屎赖地球没吸引力,null,2017-6-1,
Tanyaxiaoqi,自己也有责任，但是平台也确实应该完善这些。,null,2017-6-1,
Ludou7779,支付的时候设置指纹付款就好了,null,2017-6-1,
-keresr-CN,@腾讯游戏,null,2017-6-1,
君子尽悲欢,手机:怪我咯。。。。。。,null,2017-6-1,
东边纳凉,让腾讯出钱送这些小孩去杨永信那里电一下,null,2017-6-1,
安之小居居,这要是我儿子 我非得让他长长记性,null,2017-6-1,
冯强Vo,做的好,null,2017-6-1,
谷宗良,真不能怪腾讯，这帮大人也真是啊，卡上有钱，防老婆防老公的本事都大得很，就是没防住儿子女儿，真是活该，该。,null,2017-6-1,
乖宝贝宝贝乖,自己没管明白,null,2017-6-1,
我又没有很大声,你玩游戏可以选择充钱或者不充钱 再说了 小学生你把手机给他玩干什么？ 家长明明知道孩子拿你的手机玩游戏会造成消费还给给玩？ 我觉得家长责任更大,null,2017-6-1,
米诺斯没有风,家长真恶心人家退款了还要贪,null,2017-6-1,
乾乾7777,对不能让小学生玩,null,2017-6-1,
想多了就醉了,说句心里话腾讯就是一家垃圾坑钱公司,null,2017-6-1,
一肥次什么,腾讯骗子！这两个月查出来消费3000多，实际消费比这还多，腾讯客服 说能给退2200，也跟未成年核对了游戏中的细节，可以证明是未成年消费。结果又推脱说不能鉴定为未成年消费 呵呵了 真应该有督察组织掀了这群骗子的老窝,null,2018-5-19,1
还没长大的一只小朋友,我认为告少了。起诉所用手机制造商为啥制造手机，以及你从各地买手机为什么要卖给你这个人。国家电网在你儿子玩手机时没有及时停电做法恶劣。而且你,null,2017-9-1,
追风老狼狗,家长感觉孩子不用教了一样😂,null,2017-7-10,
蕖琼,有其父必有其子 一家人都不是什么好东西,null,2017-7-9,
蕖琼,还黑心钱？ 家长的脑袋说让狗日了吧 自己儿子自己没管好怪游戏？ 游戏强迫你儿子充了？,null,2017-7-9,
蕖琼,我觉得你应该好好管管你儿子 和提高一下自己的理解 你儿子充钱又没人逼他充 你反而怪游戏？ 游戏拿刀架你儿子身上让他充钱了？ 醉了,null,2017-7-9,
活捉一只薄小刀emmmmm,你们自己家孩子没有自控能力，把你们钱都花了，都特么花了家长才知道，可见这爹妈平时是多不关心自己孩子，我特么就不信你把银行卡拿走密码不让他知道手机不让他碰 他能花钱？说出大天你们家长管教不严，子不教父之过，管不了你家狗儿子，别特么怨人家游戏“勾引”你家孩子花钱，这个锅天美不背,null,2017-7-8,1
季金峰,为什么告腾讯,null,2017-7-5,
包几哥哥,什么逻辑，自己小孩不教育好，推来推去。难道游戏公司拿刀架在他脖子上让他充钱的？？？,null,2017-6-25,
芒果Mango冰,偷钱，说明你儿子品行不好。 玩游戏充钱，说明你儿子制止力不好。 明显就是教育有问题，跟着这么个三观不正的妈也难怪走歧途,null,2017-6-24,
蓝翔高材森,腾讯毁我青春梦,null,2017-6-15,
请叫我you瞳,告了腾讯，还有其他游戏，不是应该先教育孩子更重要？,null,2017-6-14,
xxxx的白二十,所以开放式教育极其重要回复@岳明明辉:,共1条回复,2017-6-12,
24K--纯呆,终于要搞马化腾啦，好开心啊,null,2017-6-11,
正太z先森,父母是有教育的缺失，但游戏公司没有责任吗？不能说孩子被人贩子拐跑了，就怪家长监管不利，怪家长对孩子安全意识教育不够！家长的保护也是有限的，为什么社会不能多给孩子们更多的一层保护呢？,null,2017-6-10,1
锦鲤雅小呆,充钱不用密码么 支付密码,null,2017-6-9,
V5南瓜侠ii,游戏都有实名制，然而，如果用大人名义去玩和充值，这个设置就没用了,null,2017-6-9,
斗一Atsuto,想起来很多孩子小时候磕了桌子碰了椅子的，家长都过去怒打桌椅并安慰宝贝：它们坏，碰疼你了,null,2017-6-9,
-珍珍果汁,建议冲钱的时候搞个面部识别,null,2017-6-8,
哔哩老攻,请老师多布置一点作业,null,2017-6-7,1
钰钰_熙熙,我要游戏遇到充钱直接卸载！不玩了,null,2017-6-6,
红箭红,我给G胖的钱都从某酷哪里翻倍拿回来了,null,2017-6-6,
80lunatic,子不教父之过，家教不严谁也别怪,null,2017-6-6,
