#用二维码付款被身后人盗刷#,,,,
username,comment,interact,date,likes
七彩八色九,从来不用，不见现金绝不罢手,null,5-27 08:54,
洪艺文,@Angevilist,共2条回复,5-27 08:54,
你是人间四月天吧-,@Lz_QAQ,null,5-27 08:54,
懒人包嗯,@Airay钊,null,5-27 08:54,
吉力卜丝美少女,好恐怖 还好我没钱,null,5-27 08:54,
既遇钟期,卧槽！什么搞钱的主意都有,null,5-27 08:54,
MadmenAndDreamers,@麻热发克儿 记住哦,null,5-27 08:53,
请加油哦丶,我寻思这人把钱能刷走，说明他的微信个人信息是实名的，记录上都有信息了你又跑不掉。,null,5-27 08:53,1
WYINGJ,@Preciousleaf 小心,null,5-27 08:53,
250粉蕉,我微信一分钱都没有 纯够给一瓶可乐的钱😂,null,5-27 08:53,
SeungGi87113,@一百万种可能啊,null,5-27 08:53,
素兰如墨,这还不如偷现金呢。。。他们是觉得查不到吗，现在可都是实名制啊,null,5-27 08:53,3
小鸡儿大智慧,@邓小邓闯闯闯,null,5-27 08:53,
sy_Krystal3,一般我都会打开收付款，然后关掉屏幕，等到要付在打开手机，这些人心太大了，才让恶人得逞,null,5-27 08:53,
微小的沉默,@老鹊子,null,5-27 08:53,
九三二十一,@zhy_618F,共1条回复,5-27 08:53,
RedDoges,实名制抢劫。。。,null,5-27 08:53,
素心_suxin,牛逼，螳螂捕蝉 黄雀在后，实在是高，防不胜防！,null,5-27 08:53,1
1998凡凡凡,这种情况我们的支付宝或者微信是不是可以显示收款人,null,5-27 08:52,
wp-悦_560,他是不是傻,null,5-27 08:52,
你不要担心II,@贾毅奎_VIP尼,共1条回复,5-27 08:52,
趙彦-lee,还有这种操作,null,5-27 08:52,
Stella0011,之前妈妈也说过打开后要保护好二维码因为头顶可能不知道哪里就会有摄像头,null,5-27 08:52,
邪邪邪邪邪流丸,@KRISTENWONGGGG,共1条回复,5-27 08:52,
中芬子,我希望技术哥哥们可以研发一下：他们刷我的二维码时我也要密码才能支付。谢谢！,null,5-27 08:52,
Sss若如初见_,@Sss执手相伴_,null,5-27 08:52,
路俊杰健身塑型教练15038033223,我也想试试，但不去超市有摄像头,null,5-27 08:52,
哎呦喂_阿童,关键是扣款记录可以找到你啊,null,5-27 08:52,
ViVi熊zZ,@熊大yeye 天啊，提高警惕了,null,5-27 08:52,
粉红粉红的蛋妮,我用的防偷窥膜,null,5-27 08:52,
嘚iL,胸是重点被暴露的,null,5-27 08:52,
陪着女王吃龙虾,打开付款码后都是把手机贴在胸口，或者直接锁屏,null,5-27 08:52,
西瓜19955,胸好大啊,null,5-27 08:51,
瓜小孩儿,妈耶估计要是盗刷我的可能会显示余额不足,共1条回复,5-27 08:51,1
小熊子的复仇,@WarheadPlays,null,5-27 08:51,
-SaM-LiN,这样为啥能刷走呀…手机不是不能扫付款码吗,null,5-27 08:51,
张念晨呀,我一直担心的事儿终于发生了每次拿出码都挡好我因为总是会觉得后边人有可能把你的码拍照然后刷看来学着从犯罪分子角度看问题也是很重要的,null,5-27 08:51,
鹏哥的佩奇,@佩奇的鹏哥,null,5-27 08:51,
秀小彬Soobin,想说我在付钱的时候也想过会不会被别人盗刷，现实生活中还真有人这么干，以后付钱一定小心,null,5-27 08:51,
一个小芒果啊,@我的小鸭梨呢,null,5-27 08:51,
YaraX_YamaP,@雨夜的紫罗兰 可怕,null,5-27 08:51,
YlaHla,@我真的爱我的八岁,null,5-27 08:51,
山住多一横豪,早都觉得有人会这样，甚至想过有人会通过监控直接偷扫，高清监控可以看到二维码,null,5-27 08:50,
HalleLuJah007,手机不能扫收款码吧,null,5-27 08:50,
我想吃不胖,@奔跑呦 付款时注意哦,null,5-27 08:50,
千千千千千玺呀28,不敢用了，恐怖,null,5-27 08:50,
活宝西瓜,所以结账最后才点开支付，没必要提前点开,null,5-27 08:50,
元气少女赵小幺,@我当我阿狗阿猫,null,5-27 08:50,
爱Jay真是太好了,空白@追寻无与伦比的轨迹,共3条回复,5-27 08:50,
橘-子-精,@黑叔哟,null,5-27 08:49,
3zzzhu,好骚啊,null,5-27 08:49,2
wangdie可爱,要小心一点了,null,5-27 08:49,
彧zzx,每次盗窃数额控制在1000元一下了,null,5-27 08:49,
张小奕儿foto,@Tang01108 注意下,null,5-27 08:49,
i飞舞的梦,付款的时候不是点扫一扫那里吗？扫商家的码然后再输入支付密码吗？,共3条回复,5-27 08:49,1
木子木时,@2333夏夏 注意,null,5-27 08:49,
小琦儿乖乖-,可怕😱,null,5-27 08:49,
小小羊的Lynn,我从来都是打开二维码之前就竖两根手指在屏幕上了，给收银员扫的时候也是屏幕微微向地面倾斜45º，出门在外谁也不知道谁还是要长个心眼吧,null,5-27 08:49,1
活宝西瓜,好可怕,null,5-27 08:49,
o白痴的坂田先生o,这个也太快了……我平时刚刚打开，不管有没有人，都赶紧把手机页面平行着放胸口，但我觉得我也没这些人快……,null,5-27 08:49,
啊是薯条呀,@小小小小黑哟,null,5-27 08:49,
洛游游,@西文贝武123,null,5-27 08:49,
2019喜气洋洋,不是只有商家才能扫,null,5-27 08:49,
养只小毛驴,那转身的动作真骚气,null,5-27 08:49,1
陽小陽努力减肥中,@发展奋斗仁泼切,null,5-27 08:49,
tfx潇哥哥,@仙女的铠甲 以后看来要注意到呢,null,5-27 08:48,
janice_pan95,@逸晌浮光 卧槽这也可以,null,5-27 08:48,
小桥人家,@bayMin96 @奥拉小仙女啊 @-嘟嘟OuO @-阿胖多,共5条回复,5-27 08:48,
-三门主义-,@郭宗麟_,null,5-27 08:48,
三森Y,我靠，我爸我妈讲的还是有道理的，我还一直让我爸我妈少看点危言耸听的文章了…我错了,null,5-27 08:48,
妈妈说猫咪是世界上最可爱的动物,人模狗样的,null,5-27 08:48,1
满心欢喜的满,余额不足，更换银行卡,null,5-27 08:48,
cassie_宗,@__乌一,null,5-27 08:47,
不是每个人都叫雪仔杯,那我可以放心了 我没那么多,null,5-27 08:47,
烤串少女妍baby,@黑巧与Geisha 看看，,null,5-27 08:47,
屿岛阿,@丹何是女神 @麻辣味的火锅美少女 @大佬江江 哎哟我去,共1条回复,5-27 08:47,
野心家Ci,@大霸王是kobe爹 需要好好警惕一下。,null,5-27 08:47,
努力成功的咸鱼晶晶,@Captainand2018,null,5-27 08:47,
神马都看脸定律,@清风徐徐的毛毛雨 可怕,null,5-27 08:47,
很帥的蛋撻,@毛球球是大胖狗,null,5-27 08:47,
超萌小宝贝,所以也得多点应对措施,null,5-27 08:47,
李梓璇bb,@丧尸糜烂,null,5-27 08:46,
请倒满,@-KingsIey 要注意,null,5-27 08:46,
团zaza,用二维码付款时还是输一下密码安全,null,5-27 08:46,
春姐姐的小迷妹,@汪小喵33 @FuntaC @大白_sunflower 长记性了,null,5-27 08:46,
原来是一只蛋蛋萱,@原来是一只窝窝叔,null,5-27 08:46,
晓晓的吃货,@哔哩吧啦哔哩吧啦哔哔芭芭拉 ！！！,共1条回复,5-27 08:46,
无敌破坏點,@今天也非常喜欢点点了,null,5-27 08:46,1
伤心的小了儿,微信的支付功能有漏洞,null,5-27 08:46,
刘爹是你爹,怪不得我总是突然就没钱了我是不是也犯过同样的错呜呜呜,null,5-27 08:46,
哎呦脑瓜疼丶,@达哒哒令 @期待1ike,共2条回复,5-27 08:46,
停在岸上的鱼,昨天陪朋报案民警说，实名没有真正实行，实名制也有假的,null,5-27 08:46,
发图片的小号一只,...我看他一笔就刷九百 太贪心了 他要是一次刷个五十在我这里还可能成功 刷900只会显示余额不足支付失败,null,5-27 08:46,
黄险峻,必须警惕！,null,5-27 08:45,
巴布啊不,@懒人灬不知道我不知道 以后要注意点,null,5-27 08:45,
虎岛太浪,@FORISD,null,5-27 08:45,
一点点想买,卧槽现代抢劫真有意思 所以这个付款码不可以给别人 会很容易盗刷,null,5-27 08:45,2
你看她是个女英雄,这个需转！,null,5-27 08:45,
肚子饿想吃肉,@饿33-- @害怕冬天到来的球 害怕,null,5-27 08:45,
峰峰昊,不是还要输密码嘛。,null,5-27 08:45,
浮生若梦0115,@鹦壤有云 二维码晚点打开,共1条回复,5-27 08:45,
嘉洁儿Gara,@小狍子的大先生,共1条回复,5-27 08:45,
美帝队长,像这种只要公安部分想抓，还是很好抓的，秒定位上门抄水表,null,5-27 08:45,
蒂蒂-斯,@圈圈儿-R,共2条回复,5-27 08:44,
围裙上的白熊,注意哦@_车底下的猫_,null,5-27 08:44,
顺德民生台,明知道超市收银台有监控拍摄……,null,5-27 08:44,
蔡雅奇刑法,#老蔡点评刑法最新热点案例##用二维码付款被身后人盗刷#案，是典型的盗窃行为，而非信用卡诈骗行为。此类案件不属于冒用他人信用卡，无法成立信用卡诈骗罪。此外，被害人也不存在受欺骗的情形，更不存在基于受欺骗而处分卡内存款的行为，故只能成立盗窃罪，是公开盗窃。,null,5-27 08:44,
Tattered儿,疏忽大意了吧,null,5-27 08:44,
梦洒幽幽,,null,5-27 08:44,
Joyous_嘉,@大虎不虎,null,5-27 08:44,
斯魔_small,我每次都要先扣过来，就怕有这种人,null,5-27 08:44,
越努力越咸鱼,我微信账户里还真没900块钱,null,5-27 08:44,1
梓妍姓王呀,为什么我想了半天还是想不明白 为什么钱会被扫走…………我这猪脑子,null,5-27 08:43,
环翠区区长,@姑苏区区长 要注意！,共1条回复,5-27 08:43,
龜波嬸嬸,@麻婆負負 厉害,null,5-27 08:43,
冬至月十七,@柚子茶__Y @宇宙可爱白,共2条回复,5-27 08:43,
龜波嬸嬸,@蚊拍哟,null,5-27 08:43,1
腿最长的那个呀,@YUAN嘉滢,null,5-27 08:43,
执手望寒月,现在的新闻都这么喜欢给坏人打码的吗？,null,5-27 08:43,1
v丶_怀初夏,凡事真的都要注意,null,5-27 08:43,
哈哈哈哈我不想叫阿文,长的好像不错，就是做事,null,5-27 08:43,
抹不去那伤痛,微信支付不是要实名吗，就这样明目张胆地盗刷，警察一抓一个准，这贼可真是又坏又蠢,null,5-27 08:43,
严盛珠16523,年纪轻轻的干嘛不好?? 做这个,null,5-27 08:43,1
致爱迪生的一封信,@LLLinyy_,null,5-27 08:43,
似乎能感触到,我一直都提防过这个问题，还觉得可能就自己多想，原来不会。。。。。,null,5-27 08:42,
易爆情绪,@七七49七七 绝了不是,共1条回复,5-27 08:42,
sususu苏小帆,我都是扫一扫。否则就直接现金。毕竟我不喜欢微信付款，虽然方便。,null,5-27 08:42,
doudou不会起昵称,@温新永相随 @卟噜bulu_ 快看！艺高人胆大,共2条回复,5-27 08:42,
XsHua_嫿,@brave彭慧,null,5-27 08:42,
小鱼睡到十七点,@李前兆,共1条回复,5-27 08:42,
山的那边有个格格巫,各位一定保持警惕呀 反正我没钱 我不担心微信不超过100,null,5-27 08:42,
葫芦岛乐享生活,看好几遍才看明白，太凶了,null,5-27 08:42,
WheAtsuE,@地主婆是菜鸟,null,5-27 08:42,
乐仔哒lucky,还好我卡里没900,null,5-27 08:41,
Cecily小满,没有现金偷小偷也要与时俱进了吗,null,5-27 08:41,
红蒸蒸的糯米螃蟹,@黄灿灿的糖醋老虎,null,5-27 08:41,
悠悠0579,@最爱马维斯 看见没？,null,5-27 08:41,
牧野07773,转发微博,null,5-27 08:41,
VIP牙牙牙,@Matel大畸 我们要提防哈哈哈,共1条回复,5-27 08:41,
facak糖,二维码应该实时更新，换不同的,null,5-27 08:41,
腻腻腻腻腻腻腻儿,@吖畅畅,null,5-27 08:41,
半颗糖黐豆也很甜,前段时间我们这里超市就有，,null,5-27 08:41,
宇一笑0318,,null,5-27 08:41,
Juchingww,注意了！！！@Juyuehww @仙女淼_fiona @今天也是夹夹子,共1条回复,5-27 08:41,
Fu哎呦么有ck,@_大风车吱呀吱呦呦得转,null,5-27 08:41,
Livic_Girl,@家有仙女儿名温婉,null,5-27 08:41,
Albert7ee,@zqq_- 谨防,null,5-27 08:41,
问君意如何,支付宝的付款码好像不能直接用手机扫，我试过没扫出来,共2条回复,5-27 08:41,1
Handclap-Cln,@九月二十号天气晴,null,5-27 08:41,
CoderMr小黑,还真有人蠢到这么干吗，收款都是实名的,null,5-27 08:41,1
lin7231小Q,@我是灵活的妈,null,5-27 08:40,
样young子,@高家齐1994,null,5-27 08:40,
亠力山己几,@一休的麦兜有颗丸子 还有这样的？,null,5-27 08:40,
我是只愿你好,防不胜防,null,5-27 08:40,10
不知林夕,@Ttzh_谭子豪 老公看 真有这样的诶,共2条回复,5-27 08:40,1
lllIIIIIIIIlllllIIII,@神鰥,null,5-27 08:40,
我和学习谈恋爱qaq,这叫以逸待劳,null,5-27 08:39,
我的名字叫cjx你被清空购物车了,@精心修改的昵称,null,5-27 08:39,
是Choel嗎,@·澄澈· 小心,null,5-27 08:39,1
_SaccharineLyn,@我患上失忆,共1条回复,5-27 08:39,
Gloo_My04667,我都和支付宝克服反应了，希望卖家扫码后允许我确认金额，但是支付宝拒绝了我，说扫码付款的机制就是这样。想知道要付多少钱，请要求商家告知。,null,5-27 08:39,
摘紫色的星星,@一点点希微,null,5-27 08:39,
伊酱是我,@树兜江直树,null,5-27 08:39,1
高晨栋,@木東崽崽_,null,5-27 08:39,
小粉红贝拉,把这歪门邪道的功夫，用在生活上多好,null,5-27 08:39,1
时间煮雨yk,如果提前打开付款界面，先把上面的工作栏拉下来挡住，付款前一秒再拉上去,null,5-27 08:39,1
新绿茶婊大王,建议击毙,null,5-27 08:39,
豆几酱的阿,@法学二班豆宝同学 脑婆以后也要注意，在超市那边,null,5-27 08:39,
美金今天很幸福,@你好小史同学,共1条回复,5-27 08:39,
会蹦的氕氘氚,@起司爱吃布丁 注意奥宝贝,共1条回复,5-27 08:38,
一只A果酱,@Wang啊超,共1条回复,5-27 08:38,
C_in_XXL,@JTBonCh,null,5-27 08:38,
游游游子灬,@--忆--江--南--,共1条回复,5-27 08:37,
迷秦ing,商家扫码时也要密码才行,null,5-27 08:37,
爱上冷饮_,二维码不是随时变化的吗？支付宝是的吧,null,5-27 08:37,
董咚咚捞锦鲤er,我记得老早之前有个视频科普过这个盗刷的手段！,null,5-27 08:37,
联赛9,长见识,null,5-27 08:37,
阿喵_Dali,@zZ原来我还在这里 警惕,共1条回复,5-27 08:37,
程小英雄,@楼三十_,null,5-27 08:37,
Stephen-ZJ,@鸣蜩十七儿,null,5-27 08:37,
一个会笑的名字,@周_Jun,共1条回复,5-27 08:37,
最爱YOUYOU的狮子,其实我还不是很懂这操作啥意思为什么扫一下就可以偷到钱？我都还没按密码呀,共1条回复,5-27 08:37,
美人兮丶凝眸顾盼,就不能输密码付款吗？直接刷是方便了。好多直接就给你默认了,null,5-27 08:37,
或许你也喜欢榴莲,@一顿不吃饿得慌_,null,5-27 08:37,
梁梁梁_婧芳,我的余额不允许犯这样错误,null,5-27 08:37,
谭龘龘脱贫,打码是不是打反了？,null,5-27 08:36,
悦淇a,@K王少陵 小心！！！,共1条回复,5-27 08:36,
大吉大利张大宝,@白羊座真没暴脾气,null,5-27 08:36,
piupiupiuer,这是公开盗窃叭@白兔子的胡萝卜,null,5-27 08:36,
未待春风w,真是林子大了什么鸟都有,null,5-27 08:36,1
正是本贝贝,@MEIaYZ @邹洁耶,null,5-27 08:36,
热心市民陈太太,我擦？？？？,null,5-27 08:36,
最帅的皮皮虾,可以不可以就算扫码也需要输密码,null,5-27 08:36,
小甜甜tian1201,@八两小酒窝 @diamond猫尾 @GttWll @我是LIDAN啊 @芝麻糊au 卧槽请看！,共4条回复,5-27 08:36,
小时隐于野,每次打开付款码等待的时候我都会把屏幕扣着，我真是谨慎的可怕,null,5-27 08:36,
浓缩咖啡是base,@四季圈clot 可怕可怕😨,共1条回复,5-27 08:36,
我看看改名有用吗,我都是最后要付款的时候才打开二维码。,null,5-27 08:36,
屎味巧克力饼干,@阿林子_,null,5-27 08:36,
杨杨哦,小聪明而已 超市都tm有监控的,null,5-27 08:35,
陈君甄,@你能不能别说啦,null,5-27 08:35,
水解奶糖,@朱润堂Ryan @化妆师Lemon_MILADY @黄猪儿yE,共1条回复,5-27 08:35,
清风寨小霸王,支付宝索赔,null,5-27 08:35,
dong董董董小姐,@爱笑的诗梵,null,5-27 08:35,
陈君甄,@菻菻猪ovo,null,5-27 08:35,
Ricardo三木,压根没那么多钱刷,null,5-27 08:35,
Ann顶你个肺,年纪轻轻真不要脸,null,5-27 08:35,1
也没啥想说的,@马晨阳001 我每次付款都有这种被迫黑妄想症，都在想这个问题，结果真的有这种问题……,共1条回复,5-27 08:35,
大郎先把药吃了,他能扫走我15块钱以上 我算他牛逼。好吧,null,5-27 08:35,
难得逍遥732016,,null,5-27 08:35,
審驚檳,不去挣钱，到处抢钱,共1条回复,5-27 08:35,1
神无月霜降,@来为世界和平干杯,null,5-27 08:34,
辛德瑞拉-mm,最不能理解就是.... 为什么会自动免密支付？？？？支付宝每次都是自动免密支付？？设置好几次都不行，去超市就自动免密也可能我太笨了，没抓得要领,null,5-27 08:34,1
地瓜小孩,@小洁子同学啦啦啦,null,5-27 08:33,1
yophy优飞-我心依旧,现在抢劫都这么猖狂了吗？注册商家要实名认证的饿,共1条回复,5-27 08:33,23
王楚明,这就好比以前钱放在口袋给人偷，有时候你还不知道。这种偷是会提醒你的，并且能抓到的,null,5-27 08:33,
WYEAN_,@简单z__,null,5-27 08:33,
李四百,@草莓味土豆条,null,5-27 08:33,
只想随便起个名,@劉辰什么呢,null,5-27 08:33,
故墟,没办法，都不带现金，小偷也不好过,null,5-27 08:33,
GTRRR,@是那可露露,null,5-27 08:33,
冲神mua,....有人给我讲解下嘛？我我我不太懂,共1条回复,5-27 08:33,
管管lin,真的发生了之前就担心过，所以每次付款码提前打开就扣在肚子上,共1条回复,5-27 08:33,
杀死那只扑满,@白而船 @给我一颗狮子头 @去亲吻鲨鱼的白胖胡萝卜 不要提前打开二维码,共2条回复,5-27 08:33,
RSQenii,还有这种操作，666,null,5-27 08:32,
吉姆尼35,@支付宝,null,5-27 08:32,
小酱果儿_,@小红鱼儿yu,共1条回复,5-27 08:32,
